ID,Title,Beginning Date,Culture,Country,Medium,Classificatiion
424556,"Idol Worship, Easter Island, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424580,"Carnival at Rome, Italy, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424575,"Burmese Festival, India, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424562,"Derby Day, England, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424581,"Garibaldi Day, Italy, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424589,"King's Birthday, The Netherlands, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424563,"May Day, France, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424565,"Grand Prix, France, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424587,"Feast of Guadalupe, Mexico, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424583,"Harvest Home, Italy, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424573,"Emperor's Birthday, Germany, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424559,"Christmas in Merry England, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424557,"The Nile Bride, Egypt, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424585,"Flower Day, Japan, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
424601,"Annual F\u00eate, Persia, from the Holidays series (N80) for Duke brand cigarettes",1890,,,Commercial color lithograph,Prints
410427,"The Order of the Bust of Bolivar, or Order of the Liberator of Venezuela, from the World's Decorations series (N30) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422134,"Order of the Bath, Great Britain, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422155,"Jewel of the Garter, Great Britain, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422161,"Order of the Iron Crown, Austria, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422143,"Order of the Crown of Oak, Luxembourg, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422137,"Order of Civil Merit, Saxony, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422167,"The Cross of the Legion of Honor, France, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422138,"Royal and Distinguished Order of Charles III of Spain, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422144,"Order of the Crown of Wurtemberg, Wurtemberg, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422156,"Order of the Golden Fleece, Austria, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422168,"Order of Leopold, Belgium, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422145,"Order of the Dannebrog, Denmark, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422169,"Imperial Order of the Medjidie, Turkey, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422141,"Order of the Crown, Germany, originally Prussian, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422139,"Christ, Holy, See, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422157,"Order of the Golden Spur, Holy See, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422175,"Redeemer, Greece, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422142,"Crown of Italy, Italy, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422158,"Order of Gregory the Great, Holy See, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422146,"Order of the Elephant, Denmark, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422170,"Order of Merit, Prussia, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422176,"The Imperial Order of the Rose of Brazil, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422159,"Order of the House of Hohenzollern, Prussia, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422154,"Imperial Order of Frances Joseph of Austria, Chevalier, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422160,"Order of the Indian Empire, Great Britain, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422171,"The Order of the Netherlands Lion of Holland, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422177,"Order of the Seraphim, Sweden, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422172,"Order of the Polar Star, Sweden, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422223,"Order of Saint Vladimir, Russia, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422229,"Order of the Zaehringen Lion, Baden, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422224,"Order of the Sun and Lion, Persia, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422217,"Order of Saint Michael, Bavaria, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422211,"Military Order of Saint George, Russia, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422212,"Order of Saint Hubert, Bavaria, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422226,"Ancient and Most Noble Order of the Tower and Sword, Portugal, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422225,"Jewel of the Order of the Thistle, Great Britain, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422214,"Order of Saint John, Holy See, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422209,"Order of Saint Andrew, Russia, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422220,"Saint Olaf, Norway, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422208,"Badge of the Society of Cincinnati, United States of America, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422210,"Order of Saint Anne, Russia, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422221,"Saint Stephen, Hungary, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422213,"Order of Saint James, Portugal, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422215,"Saint Maurice and Saint Lazarus, Italy, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422216,"Saint Michael and Saint George, Great Britain, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422227,"Order of the White Falcon, Saxe Weimar, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422228,"Military Order of William, Netherlands or Holland, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422222,"Jewel of Order of Saint Patrick, Great Britain, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
422136,"The Order of the Bust of Bolivar, or Order of the Liberator of Venezuela, from the World's Decorations series (N44) for Allen & Ginter Cigarettes",1890,,,Commercial color lithograph,Prints
641153,Ballade de No\u00ebl,1890,,,"Crayon lithograph with scraper printed in black on wove paper with text added by another hand; only state, from song sheet edition",Prints
436528,Irises,1890,,,Oil on canvas,Paintings
435880,Rocks in the Forest,1890,,,Oil on canvas,Paintings
436534,Roses,1890,,,Oil on canvas,Paintings
422185,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422186,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422188,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422184,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422187,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422194,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422205,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422178,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422199,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422195,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422191,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422200,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422197,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422189,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422203,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422201,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422190,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422198,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422192,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422196,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422204,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
422202,From the Actresses series (N57) promoting Our Little Beauties Cigarettes for Allen & Ginter brand tobacco products,1890,,,Photolithograph,Prints
717515,"Broadsheet relating to the terrible events of 17 August 1890 when a a government officia was murdered after drinking, a corrida in the bottom section written by Sergeant Zeferino Mart\u00ednez who witnessed the event",1890,,,Photorelief and letterpress on tan paper,Prints
337169,A Tahitian Woman with a Flower in Her Hair,1891,,France,"Charcoal, pastel, and wash",Drawings
408931,"Ayam Jallak Malay Game Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
407791,"Cantaloupe, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407790,"Bread Fruit, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407792,"Cherries, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407784,"Apple, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407788,"Banana, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407786,"Apricots, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407787,"Avocado, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407789,"Blackberry, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407806,"Elderberry, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407834,"Orange, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407817,"Mandarin, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407807,"Figs, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407819,"Mangosteen, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407837,"Pear, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407805,"Dates, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407833,"Olive, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407794,"Chinese Lychee, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407803,"Cranberry, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407802,"Crabapple, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407808,"Gooseberry, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407835,"Papaw, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407813,"Lemon, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407841,"Plum, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407815,"Lotus, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407839,"Pineapple, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407820,"Mulberry, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407818,"Mango, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407804,"Currants, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407838,"Persimmon, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407801,"Concord Grapes, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407810,"Guava, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407811,"Huckleberry, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407812,"Japan Quince, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407836,"Peach, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407832,"Nectarine, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407840,"Plantain, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407793,"Citron, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407816,"Malaga Grapes, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407814,"Limes, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407809,"Greengage, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407912,"Yellow Muscat, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407905,"Raspberries, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407903,"Pomegranate, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407909,"Tamarind, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407906,"Shaddock, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407904,"Quince, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407908,"Strawberries, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407910,"Watermelon, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407911,"Wood Apple of Bengal, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
407907,"Sour Sop, from the Fruits series (N12) for Allen & Ginter Cigarettes Brands",1891,,,Commercial color lithograph,Prints
409018,"Buff Cochin China Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409030,"Dark Brahma Cockerel, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409019,"Black-Breasted Red Game Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409031,"Duckwing Game Fowl, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409026,"Black Frizzled Fowl, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409014,"American Light Brahma, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409020,"Black-Breasted Red Game Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409032,"Dominique, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409027,"Black Hamburgh, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409021,"Brown-Breasted Red Game Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409033,"Derbyshire Red Cap, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409016,"Andalusian Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409028,"Brown Leghorn, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409029,"Cr\u00e8ve-C\u0153ur Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409023,"Black Red Game Bantams, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409017,"Buff Cochin China Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409044,"Golden-Spangled Hamburgh Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409022,"Black Minorca Fowl, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409050,"Japanese Bantam, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409068,"Silky Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409056,"Partridge Cochin Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409045,"Golden-Pencilled Hamburgh, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409086,"White Plymouth Rock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409080,"Silky Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409051,"La Fl\u00e8che Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409046,"Gold-Laced Bantam, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409063,"Silver-Spangled Polish, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409057,"Pile Game Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409048,"Houdan Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409081,"White-Faced Black Spanish Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409054,"Malay Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409059,"Plymouth Rock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409064,"Sultan Fowl, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409047,"Guinea Fowl, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409060,"Rose-Combed Dorking Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409058,"Pile Game Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409082,"White-Faced Black Spanish Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409053,"Langshan, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409065,"Silver-Spangled Hamburgh, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409066,"Silver-Pencilled Hamburgh, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409049,"Henny Game, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409055,"Partridge Cochin Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409083,"Wyandotte Cock (Silver Laced), from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409067,"Silver-Grey Dorking Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409090,"White Dorking Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409084,"White Leghorn Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409085,"Wheaten Game Hen, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409089,"White-Crested Black Polish, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
409091,"White Cochin Cock, from the Prize and Game Chickens series (N20) for Allen & Ginter Cigarettes",1891,,,Commercial color lithograph,Prints
435883,Still Life with Apples and Pears,1891,,,Oil on canvas,Paintings
438821,Ia Orana Maria (Hail Mary),1891,,,Oil on canvas,Paintings
423388,"Cobaea: Gossip, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423346,"Carnation: Pride, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423371,"Iris: Sweet Message, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423369,"American Beauty Rose: Timidity, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423363,"Honeysuckle: Fidelity, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423347,"Acacia: Chaste Love, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423354,"Geranium: Recall, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423393,"Nasturtium: Patriotism, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423356,"Narcissus: Self Love, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423348,"Pansy: Thoughtfulness, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423394,"Heliotrope: Devotion, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423367,"White Violet: Candor, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423372,"Poppy: Consolation, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423349,"Primrose: Flirtation, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423364,"Fuchsia: Taste, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423387,"Azalea: Attraction, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423352,"Gladiola: On the Defensive, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423370,"China Aster: Versatility, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423384,"Canterbury Bells: Constancy, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423378,"Clematis: Mental Beauty, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423355,"Lilacs: First Love, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423350,"Cornflower: Modesty, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
423389,"Dahlia: Dignity, from the series Floral Beauties and Language of Flowers (N75) for Duke brand cigarettes",1892,,,Commercial color lithograph,Prints
